entrega_id,fecha_planificada,fecha_real,entrega_completa,entrega_a_tiempo,entrega_completa_a_tiempo,costo_preparacion,venta,rotura_stock,pedidos_proveedores,pedidos_retrasados,volumen_stock_recibido,horas_recepcion,tiempo_produccion,tiempo_programado,produccion_real,produccion_teorica,productos_buenos
179,2023-11-17,2023-11-17,True,True,True,3240.6192742944017,115214.22555378533,False,4,0,109,8,8.398787419847379,9,12.381103581385634,13,11.911817461996614
180,2024-02-16,2024-02-16,True,True,True,2761.885554916447,102618.19527663456,False,4,0,218,6,8.762100421636573,9,17.32134213214074,18,16.7303265024021
181,2023-08-29,2023-08-29,True,True,True,2977.5481897207383,109671.30771412946,False,1,0,476,13,6.955915909442841,8,17.5753221358335,18,16.971915558649396
182,2024-09-03,2024-09-06,False,False,False,1560.219685994989,108109.27134196153,False,1,0,317,5,8.504161036310611,9,16.173411753484057,17,15.477240061087404
183,2024-12-25,2024-12-26,True,False,False,2544.328795480719,121973.15707405595,False,3,0,392,14,7.232060559081174,8,14.800962749704482,16,14.38115500336623
184,2023-10-30,2023-10-30,True,True,True,2356.8040632516118,123274.19771650988,False,2,0,428,10,7.676595633150548,8,13.235416528147022,15,13.02220270345866
185,2023-06-22,2023-06-22,True,True,True,2569.149344892905,116600.85494230784,False,1,0,326,13,6.9338146547855315,8,17.69984632441878,19,16.903235377548768
186,2024-08-08,2024-08-08,True,True,True,2385.7000423299905,110056.50625391488,False,1,1,471,12,7.356914191344204,8,11.13123079584623,13,10.795984605246348
187,2023-04-29,2023-04-30,True,False,False,2719.2378694048634,120196.1665769399,False,3,0,332,6,7.118699399550327,8,12.617787781533583,14,12.453142406011189
188,2024-06-02,2024-06-02,True,True,True,2582.3804206182585,120508.87701856018,False,3,1,316,12,7.929578139538371,9,12.803937664464899,13,12.618367271345168
189,2023-06-06,2023-06-06,True,True,True,2412.0727977839642,136614.70165728018,False,1,0,411,8,8.520198085902164,9,13.572781683588085,15,13.047095136719983
190,2024-05-06,2024-05-06,True,True,True,2269.796692180379,128647.4469164084,False,4,0,450,5,7.936874299503736,8,13.403635137760697,15,13.048430944143512
191,2024-07-12,2024-07-12,True,True,True,2724.804515035915,121984.85319338532,False,4,0,325,14,7.954772243585341,8,13.368083583857757,15,13.239058511236172
192,2023-07-29,2023-07-29,True,True,True,3644.4737448566034,104432.36654121276,False,1,0,260,5,8.993224848588875,9,10.7587451208127,11,10.350976378279404
193,2024-08-04,2024-08-04,True,True,True,1204.727013439971,119510.34810977775,False,4,0,188,6,7.011314565596713,8,14.150272345388803,15,14.136955408591657
194,2023-09-17,2023-09-19,True,False,False,3180.6050576605594,110050.00106789642,False,2,0,240,14,8.693670206291578,9,11.532313615847212,13,11.325086695242815
195,2023-02-08,2023-02-09,False,False,False,2781.158310311629,124172.63447858187,False,4,0,255,14,7.561236426646024,8,16.510602170007367,17,15.831924063854116
196,2024-07-20,2024-07-21,True,False,False,2281.6401319797023,119338.67385374177,False,2,1,347,11,7.9458163916461615,8,8.567366948493424,10,8.464990307633554
197,2024-02-08,2024-02-09,False,False,False,2550.260047254081,125877.31652479942,False,4,0,280,6,8.79381675142451,9,8.787389418602238,10,8.751466169372062
198,2024-09-19,2024-09-19,True,True,True,2098.013800596511,127460.88119539684,False,4,0,320,8,7.662991876333483,8,15.929226528407108,17,15.54429548324332
199,2023-10-09,2023-10-11,True,False,False,2939.588150717213,118478.00019642334,False,2,0,461,8,7.453406922859074,8,14.924646539271036,17,14.425838509231367
200,2024-09-06,2024-09-06,True,True,True,1797.122634673522,110687.32420283735,False,3,1,139,8,8.694773399390398,9,16.119359251508186,17,15.435572062505878
201,2024-03-08,2024-03-08,True,True,True,2247.910084496164,119184.77326898354,False,1,0,287,10,7.723756467001313,9,16.721596715558,19,16.05572465624699
202,2023-03-26,2023-03-26,True,True,True,3108.6867848758147,128205.55419006373,False,2,1,456,13,8.752652279782609,9,16.301540722025965,18,16.221614428231586
203,2024-07-04,2024-07-04,True,True,True,1914.165070966355,121420.15412255233,False,2,0,261,13,7.942666142837114,8,17.523322315932656,19,16.964074469180154
204,2024-07-13,2024-07-13,True,True,True,2308.0143640238243,122502.00206251694,False,4,2,482,12,8.591232665578008,9,14.708118745151486,16,14.65001764689003
205,2024-02-11,2024-02-11,True,True,True,2397.5381041129453,119321.22227927024,False,2,0,407,9,6.942649269412486,8,9.590585142423084,10,9.380586234849805
206,2023-07-02,2023-07-02,True,True,True,3145.701774108004,86131.862385117,False,1,0,471,7,8.72668893672522,9,9.955385664589086,10,9.675470746969214
207,2024-12-28,2024-12-29,True,False,False,2750.332860690605,120497.7368718096,False,3,0,112,7,7.275864418387956,8,18.455051456006085,19,18.15714301397903
208,2024-03-03,2024-03-03,True,True,True,3029.968192023311,126170.05949576698,False,3,1,182,7,7.9841385987395554,9,14.582181287755308,17,14.253250051143212
209,2023-05-06,2023-05-06,True,True,True,2838.1550299987894,118626.45826093855,False,1,0,158,5,7.763291373358929,9,17.150698484699134,18,16.578256325996144
210,2024-03-25,2024-03-25,True,True,True,2220.502636059001,123400.59366860801,False,1,0,128,12,8.920717805126499,9,17.9469956005439,18,17.11021921593471
211,2024-10-30,2024-10-29,True,True,True,2694.085128833995,120387.27020369611,False,4,0,318,5,7.7499569941816695,9,10.56959928967224,12,10.296396127398726
212,2023-07-27,2023-07-27,True,True,True,2091.2990944556395,124356.7491090591,False,3,1,140,10,8.458710192653015,9,11.22958574380416,13,10.978817312134794
213,2023-11-05,2023-11-05,False,True,False,2905.698277245796,108517.36711247382,False,1,0,158,6,7.008898010373715,8,10.390630447926764,12,9.951537270343831
214,2023-03-20,2023-03-20,False,True,False,1777.7413314988635,134303.46598847926,False,1,0,404,13,8.918529540246237,9,17.28725065528094,19,17.148781166272673
215,2024-09-09,2024-09-10,True,False,False,2487.4956468454793,141056.77066340632,False,4,1,226,13,8.812781494850372,9,11.897086472062888,13,11.732578210809077
216,2023-09-05,2023-09-05,True,True,True,3109.7517843561227,130362.01832131721,False,1,0,146,5,6.818975835479554,8,9.453168387975694,11,9.197432067749624
217,2023-11-10,2023-11-10,True,True,True,1760.926456099169,108685.86388736391,False,4,1,176,12,8.186555011813773,9,14.421483360752863,15,14.232502363208479
218,2024-11-21,2024-11-22,True,False,False,2798.826323176625,114141.84340742265,False,1,0,236,6,8.712954015756893,9,10.389907912102661,11,9.99944665758341
219,2023-07-07,2023-07-09,True,False,False,1923.188004858662,121136.24457494327,False,3,0,238,14,7.0413184729312,8,13.880920295917795,15,13.22586306373176
220,2023-03-29,2023-04-01,True,False,False,2253.438588800114,134436.32003468813,False,2,0,232,5,8.922417265152157,9,10.80478950954179,11,10.704372867420895
221,2024-08-18,2024-08-18,True,True,True,3434.8076652522586,100143.37843600685,False,2,1,252,11,8.8836143992289,9,12.586159338263085,14,12.179893815298186
222,2023-12-28,2023-12-28,True,True,True,2818.9483690834145,117132.78825238759,False,3,0,217,9,8.843908338481011,9,14.708424355060265,16,14.277847046473003
223,2024-12-26,2024-12-26,True,True,True,3297.367003658458,113611.38472055626,False,1,0,203,9,8.368050256660144,9,9.839698025332753,11,9.614058798268097
224,2024-02-18,2024-02-18,True,True,True,2359.4901763642074,124249.66116247546,False,4,0,333,11,7.09247537902921,8,10.804212899470308,12,10.668830954341502
225,2024-10-25,2024-10-25,True,True,True,1707.008343881021,101200.75614860955,False,3,1,453,7,7.844632359523261,8,9.386533434529838,11,9.360774059413687
226,2024-07-13,2024-07-13,True,True,True,2052.326838818488,115918.99160839779,False,1,0,106,14,7.941730434470817,8,8.527186061568594,10,8.438826555302839
227,2024-06-20,2024-06-20,True,True,True,2368.721883216287,123640.67028568414,False,2,0,219,12,7.358066297960773,8,14.647483877522737,15,14.270380494202735
228,2024-09-21,2024-09-22,True,False,False,2666.8639317809366,117023.89037883305,False,1,0,156,12,8.867394938537409,9,9.460506459841698,11,9.402490118320026
229,2024-12-16,2024-12-16,True,True,True,2577.304214760389,131800.4536881117,False,1,0,434,8,8.922437018563821,9,17.065312135012466,19,16.399859952312646
230,2024-11-24,2024-11-25,True,False,False,2057.45014591643,134570.78625536567,False,3,0,446,6,8.787139431412411,9,15.314346384304535,18,15.164644546015216
231,2023-11-13,2023-11-13,True,True,True,1669.7586661530881,138196.3935206119,False,2,0,413,8,6.817553910653211,8,11.316852813093547,12,11.171008675917951
232,2024-08-05,2024-08-05,True,True,True,1950.3858748209282,116481.75827662778,False,1,0,391,14,7.449975701860112,8,17.024677862604523,19,16.526681532696287
233,2023-09-24,2023-09-24,True,True,True,1955.1834813288058,112152.38091872296,False,4,1,494,5,8.589810795936199,9,11.679295703853647,12,11.480461983002533
234,2024-01-04,2024-01-04,True,True,True,2549.1550961190514,119471.71995425232,False,1,0,477,8,7.1175620323104285,8,15.464297160177345,16,15.326392691986792
235,2024-04-24,2024-04-25,True,False,False,2630.221131666778,114611.58143807262,False,1,0,121,10,7.855022927121497,8,11.683788405382685,12,11.467661616469208
236,2024-11-20,2024-11-21,True,False,False,2533.9954537905833,105687.77244033126,False,1,0,357,12,7.775256343871675,8,12.963565357848756,15,12.962847573034608
237,2023-10-26,2023-10-29,True,False,False,3724.72989947905,108236.96743076731,False,3,0,286,9,7.2872141620473325,8,12.387238178648502,14,11.776783589608492
238,2024-04-06,2024-04-09,True,False,False,2114.7160428069096,115992.6443081261,False,3,0,440,14,7.497140455865815,8,10.996128849812042,12,10.835253835338067
239,2024-10-26,2024-10-26,True,True,True,2683.824646495711,98999.73492348376,False,4,0,345,5,8.615385217732994,9,16.66081016171008,18,16.6184922813471
240,2023-07-08,2023-07-08,True,True,True,2779.1458373778983,118396.28999417552,False,1,0,444,13,8.021639088160011,9,11.546029829566871,12,11.436491828673303
241,2023-07-12,2023-07-12,True,True,True,3493.5305558497207,114690.29102188036,False,4,1,474,12,8.575695732960419,9,13.955853927417266,15,13.598929915725549
242,2023-04-04,2023-04-06,True,False,False,2722.309686200706,130409.09350306113,False,4,0,249,8,7.739812271084654,9,16.39101132757713,19,16.06880252731648
243,2024-09-19,2024-09-19,True,True,True,2520.861355607849,145625.27659332516,False,3,1,187,13,7.04066357341432,8,13.784468318160958,14,13.524376445468427
244,2024-09-22,2024-09-22,False,True,False,2277.9223211836143,123293.73145583527,False,4,1,163,14,8.063169475755764,9,9.467207566922603,11,9.093628290878948
245,2023-10-03,2023-10-03,False,True,False,2444.1988345785494,112289.8258163475,False,1,1,395,12,7.757951836651024,8,15.010252315498072,17,14.275140830063506
246,2024-10-11,2024-10-11,True,True,True,2271.939586262906,121814.26620113972,False,3,1,265,12,7.125639156246812,8,13.840210488930024,15,13.357477449086238
247,2023-10-29,2023-10-31,True,False,False,2591.917258161252,146930.33663980497,False,4,0,442,5,7.351500868656347,8,18.49378645187826,19,17.621784749753807
248,2023-07-03,2023-07-03,True,True,True,2814.957431023147,99605.68501680068,False,2,0,418,11,7.4750662415276565,8,17.83913185971202,18,16.961288849310925
249,2023-03-23,2023-03-23,True,True,True,3421.325686441671,125869.52291183374,False,4,0,394,8,7.714936350409842,8,14.950869000473645,17,14.914571897933332
250,2023-08-17,2023-08-17,True,True,True,3048.8124824305823,120383.00587522425,False,4,0,259,10,7.485052900207371,8,12.485150432541575,14,11.99742414882005
251,2023-08-25,2023-08-25,False,True,False,3190.8919487259695,138730.20623575457,False,2,0,198,14,7.872782246056353,8,9.594195654747494,10,9.389466646079557
252,2024-12-02,2024-12-01,True,True,True,2567.7012412418057,103315.61246097372,False,4,0,226,14,7.722244524932608,9,12.513018239680742,13,11.982496652571704
253,2024-04-25,2024-04-25,True,True,True,2000.1235994559343,112164.77815864618,False,4,0,210,11,7.359559295527783,8,17.196718522288865,18,16.8658997909398
254,2024-12-22,2024-12-22,True,True,True,2413.339422874726,126073.0736336004,False,3,0,248,11,7.412696908951472,8,12.356563448724755,13,12.028082859160728
255,2023-12-30,2023-12-30,True,True,True,2528.1681434060606,114878.54267651867,False,1,0,430,6,7.970596051615548,9,9.660071571673374,10,9.618999780204266
256,2023-03-13,2023-03-16,True,False,False,1873.1499350508898,124626.66136819888,False,3,1,320,9,7.802079134546024,8,15.43767242083705,17,14.716860625339642
257,2024-05-07,2024-05-09,True,False,False,2140.5838061956347,127450.05312877281,False,3,0,203,7,7.118595688914887,8,9.48007524771802,10,9.097227099596099
258,2023-01-28,2023-01-30,False,False,False,2665.67082338967,125334.00851237561,False,2,0,157,5,7.216263171637262,8,10.761382984374706,12,10.40624220666551
259,2024-11-26,2024-11-26,True,True,True,2998.285255289724,115335.04620771803,False,4,0,236,12,8.018482492887507,9,15.923383315481761,16,15.482874482214255
260,2024-08-01,2024-08-01,True,True,True,3102.997258273408,127774.07352764512,False,3,0,294,14,6.866726626016552,8,10.582405098951853,12,10.40436861717949
261,2023-10-09,2023-10-10,True,False,False,3135.5358248371313,112928.8399536772,False,4,0,188,6,8.919298087521234,9,12.802911001537625,14,12.694693865651718
262,2024-12-26,2024-12-26,True,True,True,2674.144665049879,112675.31542988346,False,3,0,376,12,7.268144281626007,8,14.780429324893733,15,14.295599972495037
263,2023-10-30,2023-10-30,True,True,True,3448.206202886391,122197.84323424462,False,4,0,302,9,8.428757464529145,9,14.467699357009693,16,13.810987304835633
264,2023-07-16,2023-07-16,True,True,True,2711.6709743042875,140807.65904039188,False,3,1,480,10,8.977815728793445,9,15.385801907764776,18,15.218135723261899
265,2024-11-26,2024-11-26,True,True,True,2564.7502255040495,116983.66116464739,False,3,0,348,14,8.86195381478813,9,8.614659791559172,10,8.56981367366193
266,2023-07-27,2023-07-27,True,True,True,1960.968925018143,113633.29904994289,False,2,1,262,12,7.491766925069305,8,8.913636106661922,10,8.558983365574234
267,2023-03-01,2023-03-01,False,True,False,2668.0355839628346,139571.7453363964,True,4,0,158,6,8.098348207465968,9,17.229833846398655,18,16.427311650299885
268,2024-01-19,2024-01-19,True,True,True,3015.933991267415,133458.03267362868,False,2,1,459,12,7.325812059999627,8,14.212807297031786,16,13.577405496303587
269,2023-06-13,2023-06-13,True,True,True,2222.226610256567,122043.89031602976,False,3,0,499,8,7.064106412245664,8,10.269116846903808,11,9.874464744111858
270,2023-06-20,2023-06-20,True,True,True,1371.9338462535277,113368.06551624641,False,2,0,245,6,7.737156636373323,8,15.355591513703533,16,15.220824329969291
271,2023-06-22,2023-06-22,True,True,True,2627.129139870498,116279.11758547045,False,3,0,195,13,7.881899606344481,8,13.481725191621475,15,12.834109904602496
272,2023-04-16,2023-04-16,False,True,False,2452.7706427789985,124196.09972024118,False,2,1,390,10,7.280254731019606,8,14.238228281517085,16,14.231345738239964
273,2024-05-29,2024-05-28,True,True,True,1331.1225832824234,106332.68266517094,False,2,0,274,9,7.396274622200059,8,14.601264204554983,16,13.988175810936813
274,2023-08-25,2023-08-25,True,True,True,2827.0527979283056,128669.90219728272,False,3,0,433,7,8.103091418520181,9,16.816366574315232,19,15.995482159396458
275,2024-02-09,2024-02-12,True,False,False,2047.5540369760668,110318.91711670882,False,2,0,430,5,7.271474130671814,8,13.435430423355326,14,13.399662644110961
276,2023-12-30,2023-12-30,True,True,True,2014.623856218449,134124.47401591422,False,2,0,382,12,6.958358383548754,8,14.919684550662893,16,14.21142706092002
277,2023-01-12,2023-01-12,True,True,True,2150.0041032140853,109325.55654453448,False,2,0,383,10,7.551748423612312,8,12.07540232082804,14,11.599103739624255
278,2023-03-12,2023-03-12,True,True,True,1533.9164187369752,113245.18822960072,False,3,0,120,9,7.892963205163776,8,12.481115485153646,13,12.073331706079061
279,2023-08-12,2023-08-12,True,True,True,2451.6881649925554,115840.33072052641,False,2,1,455,10,8.859181424759933,9,11.288117456052362,13,10.786438041890461
280,2024-07-03,2024-07-03,True,True,True,2758.258642198955,129729.96545333,False,4,1,174,9,8.55621561405933,9,9.39953519804597,11,9.138476386197214
281,2024-08-29,2024-08-28,False,True,False,2802.6118505091276,131154.33297381134,False,3,2,387,6,7.293428571043389,8,10.370973927117657,11,10.197449492187957
282,2023-05-24,2023-05-24,True,True,True,1664.9972628125543,114683.38099680332,False,3,0,405,5,7.39067877821889,8,9.478139592822476,10,9.374315746709575
283,2024-12-11,2024-12-11,True,True,True,2273.447066009644,128947.23514647137,False,2,0,485,10,8.160436039213058,9,15.349642583809311,18,14.938323345489385
284,2023-10-25,2023-10-25,True,True,True,2095.890795606682,127099.29129200526,False,2,0,341,13,8.11078017203257,9,17.843304308855906,19,17.31815317654511
285,2023-03-14,2023-03-14,True,True,True,2407.1912660410394,116782.93782178566,True,1,0,263,12,8.049508239739431,9,17.90631735380208,18,17.056140423515775
286,2024-06-07,2024-06-07,True,True,True,2471.4547770932654,118022.8265772237,False,4,0,227,14,7.8534281074511245,9,14.358117375379582,15,13.850811649486563
287,2023-07-25,2023-07-26,False,False,False,1703.928236102836,128741.76917238324,False,2,0,464,9,8.089861672040154,9,11.268230488868502,12,10.713970707525926
288,2024-12-10,2024-12-10,False,True,False,2601.144528193144,117587.97250199855,False,4,0,208,8,7.6747270401261884,8,8.52045103585873,10,8.231917282110185
